decision_id,world_idx,r_a,r_b,delta_full
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,90,4.0,-10.0,-14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,91,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,92,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,93,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,94,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,95,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,96,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,97,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,98,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,99,-10.0,4.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,100,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,101,10.0,-4.0,-14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,102,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,103,10.0,10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,104,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,105,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,106,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,107,10.0,10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,108,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,109,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,110,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,111,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,112,-4.0,4.0,8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,113,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,114,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,115,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,116,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,117,-4.0,4.0,8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,118,4.0,10.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,119,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,120,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,121,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,122,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,123,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,124,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,125,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,126,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,127,-10.0,4.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,128,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,129,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,130,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,131,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,132,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,133,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,134,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,135,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,136,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,137,10.0,-10.0,-20.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,138,10.0,-10.0,-20.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,139,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,140,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,141,4.0,-10.0,-14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,142,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,143,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,144,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,145,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,146,-10.0,4.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,147,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,148,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,149,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,150,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,151,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,152,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,153,-10.0,4.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,154,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,155,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,156,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,157,-10.0,4.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,158,10.0,-10.0,-20.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,159,4.0,-4.0,-8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,160,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,161,4.0,-4.0,-8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,162,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,163,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,164,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,165,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,166,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,167,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,168,10.0,10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,169,-4.0,10.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,170,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,171,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,172,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,173,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,174,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,175,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,176,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,177,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,178,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,179,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,180,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,181,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,182,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,183,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,184,4.0,-4.0,-8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,185,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,186,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,187,10.0,-4.0,-14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,188,-4.0,4.0,8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,189,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,190,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,191,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,192,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,193,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,194,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,195,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,196,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,197,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,198,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,199,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,200,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,201,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,202,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,203,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,204,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,205,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,206,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,207,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,208,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,209,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,210,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,211,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,212,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,213,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,214,-4.0,10.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,215,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,216,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,217,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,218,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,219,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,220,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,221,4.0,-10.0,-14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,222,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,223,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,224,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,225,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,226,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,227,-4.0,10.0,14.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,228,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,229,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,230,4.0,-4.0,-8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,231,10.0,10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,232,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,233,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,234,-4.0,4.0,8.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,235,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,236,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,237,10.0,10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,238,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,239,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,240,-10.0,-4.0,6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,241,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,242,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,243,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,244,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,245,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,246,-10.0,-10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,247,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,248,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,249,-4.0,-10.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,250,-4.0,-4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,251,10.0,4.0,-6.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,252,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,253,10.0,10.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,254,4.0,4.0,0.0
2024-2024092013gm-00a9-0000-9cd6d54a-02-s3-d1,255,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,0,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,1,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,2,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,3,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,4,10.0,-4.0,-14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,5,-10.0,4.0,14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,6,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,7,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,8,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,9,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,10,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,11,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,12,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,13,10.0,4.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,14,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,15,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,16,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,17,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,18,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,19,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,20,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,21,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,22,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,23,10.0,-4.0,-14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,24,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,25,-10.0,4.0,14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,26,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,27,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,28,-10.0,10.0,20.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,29,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,30,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,31,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,32,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,33,10.0,4.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,34,-4.0,-10.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,35,10.0,4.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,36,-4.0,4.0,8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,37,10.0,-4.0,-14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,38,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,39,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,40,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,41,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,42,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,43,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,44,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,45,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,46,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,47,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,48,-10.0,10.0,20.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,49,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,50,-4.0,4.0,8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,51,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,52,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,53,10.0,-4.0,-14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,54,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,55,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,56,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,57,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,58,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,59,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,60,4.0,10.0,6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,61,10.0,4.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,62,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,63,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,64,4.0,-4.0,-8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,65,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,66,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,67,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,68,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,69,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,70,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,71,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,72,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,73,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,74,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,75,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,76,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,77,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,78,-4.0,4.0,8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,79,-4.0,4.0,8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,80,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,81,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,82,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,83,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,84,10.0,4.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,85,-4.0,10.0,14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,86,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,87,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,88,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,89,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,90,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,91,4.0,10.0,6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,92,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,93,-4.0,10.0,14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,94,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,95,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,96,10.0,4.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,97,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,98,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,99,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,100,4.0,-10.0,-14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,101,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,102,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,103,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,104,-4.0,4.0,8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,105,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,106,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,107,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,108,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,109,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,110,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,111,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,112,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,113,10.0,-4.0,-14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,114,4.0,-10.0,-14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,115,-4.0,-10.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,116,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,117,4.0,-4.0,-8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,118,4.0,4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,119,4.0,-4.0,-8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,120,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,121,-10.0,4.0,14.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,122,10.0,10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,123,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,124,-10.0,-10.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,125,-4.0,4.0,8.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,126,-4.0,-10.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,127,-4.0,-4.0,0.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,128,10.0,4.0,-6.0
2024-2024092905gm-00a9-0000-4f383722-00-s2-d10,129,-4.0,-4.0,0.0
